order_id,order_date,delivery_zone,distance_km,traffic_level,package_weight_kg,order_hour,delivery_minutes,transport_cost,on_time
ORD01451,2026-06-17,West,16.66,Low,5.03,13,100.5,168.33,False
ORD01452,2026-06-27,Central,5.67,High,2.89,18,61.3,96.41,False
ORD01453,2026-07-12,East,3.99,Medium,2.62,19,32.4,52.13,True
ORD01454,2026-06-05,North,10.46,Low,2.39,19,79.0,95.81,False
ORD01455,2026-06-07,Central,0.5,Medium,5.38,10,20.3,58.36,True
ORD01456,2026-06-25,West,14.25,Low,1.1,14,63.8,118.68,False
ORD01457,2026-06-08,West,9.59,Medium,1.73,9,51.2,85.3,True
ORD01458,2026-07-04,North,8.72,High,0.7,14,52.4,84.65,True
ORD01459,2026-07-11,West,14.98,High,1.93,9,103.3,131.14,False
ORD01460,2026-06-04,South,6.14,Medium,2.79,12,41.8,69.43,True
ORD01461,2026-06-12,West,6.81,High,0.36,14,54.3,63.5,True
ORD01462,2026-07-28,North,7.25,Medium,1.25,18,60.4,80.91,True
ORD01463,2026-07-01,West,14.12,High,2.89,18,116.7,116.5,False
ORD01464,2026-06-11,Central,0.5,Medium,3.42,10,10.5,30.04,True
ORD01465,2026-07-07,North,0.5,High,7.54,18,21.0,65.8,True
ORD01466,2026-07-14,Central,2.65,High,3.79,11,28.5,81.19,True
ORD01467,2026-07-29,South,11.66,Low,2.17,8,42.4,123.67,True
ORD01468,2026-07-23,Central,7.6,High,2.73,10,50.4,105.54,True
ORD01469,2026-07-06,Central,2.61,High,2.8,16,32.9,37.07,True
ORD01470,2026-07-15,East,6.77,High,1.73,17,69.6,64.34,True
ORD01471,2026-06-22,West,14.46,Low,2.98,12,91.1,136.64,False
ORD01472,2026-06-01,Central,0.5,High,1.66,15,20.8,50.26,True
ORD01473,2026-07-20,South,8.83,High,3.09,9,75.5,108.06,False
ORD01474,2026-06-04,South,10.57,Low,2.39,10,60.7,92.62,True
ORD01475,2026-07-06,West,12.35,High,2.1,14,82.0,132.71,False
ORD01476,2026-06-08,Central,2.47,Low,2.14,17,27.3,54.07,True
ORD01477,2026-06-25,West,11.1,Low,4.24,11,63.0,129.31,True
ORD01478,2026-06-28,Central,0.5,Medium,3.96,16,30.4,42.62,True
ORD01479,2026-07-22,East,6.03,Medium,2.01,14,51.3,59.08,True
ORD01480,2026-07-08,Central,5.36,Medium,4.12,18,42.5,92.3,True
ORD01481,2026-07-06,North,6.05,Low,2.35,19,54.1,84.85,True
ORD01482,2026-07-06,East,8.18,High,2.38,8,77.0,78.2,False
ORD01483,2026-07-30,North,10.34,Low,1.73,11,61.9,96.46,True
ORD01484,2026-07-13,South,8.97,Low,7.03,17,42.8,126.08,True
ORD01485,2026-07-30,South,10.51,Low,6.55,18,58.6,128.31,True
ORD01486,2026-07-11,South,7.11,Medium,1.44,13,61.7,88.3,True
ORD01487,2026-07-16,West,10.38,High,1.92,13,108.0,99.24,False
ORD01488,2026-06-04,South,11.83,Medium,3.26,17,69.6,137.67,True
ORD01489,2026-06-13,East,8.47,High,3.7,13,81.7,99.27,False
ORD01490,2026-07-08,South,8.24,Low,1.02,12,52.3,59.44,True
ORD01491,2026-07-15,South,10.67,Medium,1.18,10,68.9,105.61,True
ORD01492,2026-06-25,South,12.14,Medium,3.71,9,67.0,131.78,True
ORD01493,2026-06-03,North,2.85,Medium,0.64,10,31.4,54.78,True
ORD01494,2026-07-25,West,14.48,Low,1.45,16,61.9,125.07,True
ORD01495,2026-07-02,West,9.99,Medium,4.56,10,54.5,90.65,True
ORD01496,2026-07-09,West,12.28,Medium,4.42,10,63.2,120.56,True
ORD01497,2026-06-01,East,11.59,High,6.78,8,89.7,127.16,False
ORD01498,2026-06-11,South,5.88,Medium,8.29,9,27.0,95.16,True
ORD01499,2026-06-02,Central,1.87,Low,12.93,18,41.4,103.82,True
ORD01500,2026-06-05,East,7.13,Medium,1.87,19,57.2,80.23,True
ORD01501,2026-07-26,East,5.65,Low,1.53,10,42.3,89.72,True
ORD01502,2026-06-22,North,14.2,High,3.36,9,100.8,133.74,False
ORD01503,2026-07-16,South,7.43,Medium,0.72,15,47.1,95.91,True
ORD01504,2026-06-13,South,8.33,Low,2.07,13,46.1,95.43,True
ORD01505,2026-07-18,South,10.61,High,2.78,14,67.7,113.83,False
ORD01506,2026-06-23,East,4.39,Medium,3.54,8,32.0,65.23,True
ORD01507,2026-07-17,East,6.81,Low,3.81,13,56.7,74.08,True
ORD01508,2026-07-01,West,11.95,Medium,2.02,9,81.1,115.29,False
ORD01509,2026-07-05,West,10.0,Low,0.83,20,50.6,118.74,True
ORD01510,2026-07-08,Central,3.72,High,1.01,13,39.7,52.92,True
ORD01511,2026-07-11,West,9.41,High,0.31,10,62.7,85.07,False
ORD01512,2026-07-05,Central,0.5,High,1.58,14,15.9,37.82,True
ORD01513,2026-07-15,North,9.96,Medium,0.7,10,65.5,118.93,True
ORD01514,2026-06-13,North,14.26,Medium,1.67,16,72.5,139.18,False
ORD01515,2026-07-24,North,9.06,High,3.33,10,67.6,117.42,True
ORD01516,2026-06-07,West,11.68,Low,0.85,14,64.1,85.7,True
ORD01517,2026-06-05,Central,6.08,Medium,2.67,19,48.8,70.83,True
ORD01518,2026-07-28,South,6.19,Medium,2.0,11,47.4,69.17,True
ORD01519,2026-06-29,Central,9.11,Low,3.21,15,54.9,116.31,True
ORD01520,2026-06-08,North,9.61,Medium,3.76,9,59.6,116.16,True
ORD01521,2026-06-08,Central,8.9,High,1.9,15,81.1,108.47,False
ORD01522,2026-07-24,South,7.8,High,2.5,16,73.5,68.7,True
ORD01523,2026-06-07,North,14.45,Low,2.0,20,65.6,145.68,False
ORD01524,2026-06-19,East,10.33,Low,1.72,15,43.5,112.25,True
ORD01525,2026-07-09,South,11.66,Low,1.39,13,62.7,100.53,False
ORD01526,2026-06-23,South,10.7,High,3.52,17,78.8,111.98,False
ORD01527,2026-07-06,South,9.25,Low,5.99,8,42.5,104.59,True
ORD01528,2026-07-12,Central,7.6,Medium,5.52,14,54.8,101.44,True
ORD01529,2026-07-02,East,8.42,Low,0.77,8,56.3,93.36,True
ORD01530,2026-07-15,South,4.1,Medium,5.92,14,39.1,98.36,True
ORD01531,2026-06-04,West,7.65,Medium,1.12,9,47.9,73.15,True
ORD01532,2026-06-30,West,10.44,High,2.79,15,81.7,103.96,False
ORD01533,2026-07-21,South,10.93,Low,3.16,9,57.7,101.08,True
ORD01534,2026-07-12,South,9.83,Medium,0.59,10,47.4,105.57,True
ORD01535,2026-07-09,North,12.66,Low,2.18,20,54.3,102.52,True
ORD01536,2026-06-05,North,3.15,Medium,6.17,19,55.3,78.49,True
ORD01537,2026-06-03,West,11.43,High,0.19,10,80.0,90.39,False
ORD01538,2026-06-22,North,3.55,Low,10.72,8,30.1,98.62,True
ORD01539,2026-06-28,East,10.28,High,0.3,12,92.1,111.95,False
ORD01540,2026-06-22,West,10.72,Medium,3.1,12,66.6,106.54,False
ORD01541,2026-06-22,North,10.26,Low,0.62,17,33.7,101.94,True
ORD01542,2026-07-04,East,5.41,Medium,3.46,12,58.2,68.97,True
ORD01543,2026-06-29,South,13.84,Low,5.36,20,65.1,141.11,True
ORD01544,2026-07-13,Central,7.13,Medium,4.41,16,53.6,76.14,True
ORD01545,2026-07-12,East,9.75,High,4.91,13,103.9,122.49,False
ORD01546,2026-07-30,Central,3.61,Low,2.01,13,36.1,56.93,True
ORD01547,2026-07-25,East,9.74,Medium,6.14,10,68.1,116.59,False
ORD01548,2026-06-13,North,6.88,High,9.17,12,79.5,114.06,False
ORD01549,2026-06-07,West,13.57,High,2.68,17,102.0,105.84,False
ORD01550,2026-06-10,Central,8.95,Medium,1.83,14,68.4,87.54,True
ORD01551,2026-06-28,West,14.21,High,1.27,10,95.3,129.33,False
ORD01552,2026-06-04,Central,1.81,Medium,4.21,9,28.4,57.54,True
ORD01553,2026-07-29,Central,5.08,Medium,5.07,12,52.7,110.47,True
ORD01554,2026-07-02,South,6.12,High,1.83,10,49.5,92.57,True
ORD01555,2026-06-22,North,10.72,Medium,7.04,12,82.0,130.9,False
ORD01556,2026-06-20,West,12.35,Medium,3.97,16,79.1,114.69,False
ORD01557,2026-07-18,South,4.39,Medium,2.66,18,40.3,63.77,True
ORD01558,2026-06-20,Central,0.51,High,3.17,17,17.6,54.56,True
ORD01559,2026-06-06,Central,3.15,High,1.03,8,40.5,55.72,True
ORD01560,2026-06-09,South,9.1,Medium,4.18,11,65.2,122.0,False
ORD01561,2026-06-28,South,6.37,Low,1.1,17,55.3,76.86,True
ORD01562,2026-06-13,Central,5.17,Medium,1.65,12,56.7,71.91,True
ORD01563,2026-07-01,South,10.75,Medium,2.36,9,69.0,129.31,False
ORD01564,2026-07-09,Central,3.42,Low,8.23,19,47.1,73.62,True
ORD01565,2026-07-20,East,5.73,High,2.99,9,48.3,100.63,True
ORD01566,2026-06-14,West,14.15,Medium,1.2,8,79.7,136.23,False
ORD01567,2026-06-22,North,13.97,Low,3.18,15,68.1,172.96,False
ORD01568,2026-07-07,West,9.55,Low,3.8,9,45.4,99.61,True
ORD01569,2026-07-24,East,6.16,Low,5.65,10,40.5,113.35,True
ORD01570,2026-07-15,East,9.47,High,2.45,19,97.5,103.48,False
ORD01571,2026-06-24,North,7.93,Low,1.37,9,41.7,85.05,True
ORD01572,2026-06-08,West,10.58,Low,9.69,11,64.4,143.14,True
ORD01573,2026-06-15,Central,6.22,Medium,3.19,8,51.6,85.32,True
ORD01574,2026-07-21,North,3.27,Low,1.21,10,33.6,47.0,True
ORD01575,2026-07-11,North,12.95,Low,2.44,12,89.6,122.88,False
ORD01576,2026-06-06,North,9.22,Low,1.65,17,41.7,100.53,True
ORD01577,2026-06-23,West,9.77,Medium,5.88,8,75.2,113.07,False
ORD01578,2026-06-25,West,10.73,Medium,3.78,11,67.6,122.12,False
ORD01579,2026-07-01,East,7.89,Medium,1.94,13,69.7,85.87,True
ORD01580,2026-07-16,South,4.81,Medium,5.07,11,46.1,88.04,True
ORD01581,2026-06-29,South,14.48,High,2.29,14,101.5,137.82,False
ORD01582,2026-06-23,East,8.12,Medium,2.39,14,46.3,98.26,True
ORD01583,2026-06-10,East,9.33,Low,1.33,13,64.6,80.04,True
ORD01584,2026-06-09,Central,6.85,Low,1.32,16,26.9,93.26,True
ORD01585,2026-07-19,North,5.94,Medium,9.27,9,66.7,97.13,True
ORD01586,2026-06-13,West,12.42,High,4.91,20,91.0,129.12,False
ORD01587,2026-07-02,South,9.2,Low,0.38,17,54.1,83.63,True
ORD01588,2026-07-19,East,10.54,Medium,1.07,15,65.5,103.86,True
ORD01589,2026-07-21,West,4.62,Low,0.88,15,31.0,62.38,True
ORD01590,2026-07-15,West,10.7,Medium,2.62,18,75.9,118.39,False
ORD01591,2026-07-11,Central,2.19,High,1.78,17,23.0,52.25,True
ORD01592,2026-06-01,North,10.3,Low,6.68,18,74.7,120.28,False
ORD01593,2026-06-01,North,10.41,Medium,1.92,11,66.2,84.16,True
ORD01594,2026-07-07,West,8.88,Low,8.65,13,68.8,134.64,True
ORD01595,2026-07-10,East,5.86,Medium,2.34,18,50.8,84.15,True
ORD01596,2026-06-18,South,9.67,Low,9.9,13,72.5,145.52,True
ORD01597,2026-07-06,North,6.31,High,2.13,12,62.0,77.74,False
ORD01598,2026-07-01,North,11.53,Low,2.16,8,48.8,118.27,True
ORD01599,2026-07-24,Central,2.89,High,4.84,10,33.8,61.29,True
ORD01600,2026-06-01,North,0.5,Medium,4.36,14,20.0,42.62,True
ORD01601,2026-07-17,South,8.88,Medium,0.74,15,64.4,87.4,False
ORD01602,2026-07-22,South,6.88,Low,2.67,9,29.0,97.02,True
ORD01603,2026-07-06,South,5.11,High,1.77,10,44.5,67.33,True
ORD01604,2026-07-27,North,5.29,Low,1.67,11,38.8,70.74,True
ORD01605,2026-06-09,East,8.33,Low,2.66,18,71.1,98.21,True
ORD01606,2026-06-22,North,12.99,Medium,1.98,12,87.9,123.03,False
ORD01607,2026-07-26,Central,4.94,Low,2.87,10,25.0,86.33,True
ORD01608,2026-06-28,South,8.18,Low,1.03,12,58.6,78.52,True
ORD01609,2026-06-26,East,9.37,High,0.57,15,67.9,94.48,True
ORD01610,2026-07-22,Central,2.62,High,4.97,15,33.0,73.61,True
ORD01611,2026-06-10,West,8.92,Medium,5.5,9,61.6,91.35,True
ORD01612,2026-07-26,East,4.54,High,4.76,13,61.7,82.67,True
ORD01613,2026-07-17,South,4.74,Medium,2.57,11,43.5,87.74,True
ORD01614,2026-06-03,South,8.83,Low,1.86,16,47.7,91.0,True
ORD01615,2026-06-02,West,11.47,Medium,1.48,17,74.9,97.78,False
ORD01616,2026-07-24,Central,3.71,Medium,1.26,9,33.4,65.01,True
ORD01617,2026-07-07,West,9.75,High,2.34,15,71.0,105.37,True
ORD01618,2026-07-26,East,5.16,Low,5.41,8,43.2,104.55,True
ORD01619,2026-07-01,West,12.82,Medium,1.38,18,81.1,124.41,False
ORD01620,2026-07-03,East,4.05,Low,5.42,13,44.0,67.76,True
ORD01621,2026-07-02,North,11.33,Low,0.61,18,64.0,94.33,True
ORD01622,2026-07-13,East,4.99,Low,2.98,18,30.0,85.29,True
ORD01623,2026-06-12,Central,1.74,High,3.45,19,35.5,60.1,True
ORD01624,2026-07-28,North,4.6,High,1.62,17,38.1,66.0,True
ORD01625,2026-06-03,West,9.5,High,0.97,20,54.8,97.87,True
ORD01626,2026-07-25,North,11.93,Medium,4.52,8,62.6,131.81,True
ORD01627,2026-07-18,East,9.55,Low,2.58,9,61.9,107.36,True
ORD01628,2026-06-26,North,11.94,Low,11.87,10,61.8,139.37,True
ORD01629,2026-06-14,East,9.57,Low,5.47,16,54.2,129.76,True
ORD01630,2026-06-12,West,7.69,Medium,5.49,12,57.1,118.44,True
ORD01631,2026-07-22,South,9.01,High,0.14,17,81.0,110.86,False
ORD01632,2026-06-26,West,8.66,Medium,1.4,17,53.1,111.28,True
ORD01633,2026-06-16,Central,7.99,Low,0.86,19,46.3,102.63,True
ORD01634,2026-07-23,Central,0.5,Low,0.29,9,24.0,31.03,True
ORD01635,2026-06-08,South,12.68,Low,2.43,17,74.7,126.25,False
ORD01636,2026-07-19,South,12.68,Medium,4.44,12,90.5,145.06,False
ORD01637,2026-07-19,North,14.49,High,1.06,12,120.9,107.02,False
ORD01638,2026-06-28,Central,2.77,Medium,0.31,8,45.2,46.69,True
ORD01639,2026-06-07,Central,6.14,High,1.14,10,48.7,54.21,True
ORD01640,2026-06-15,East,14.84,Medium,2.2,12,102.0,139.1,False
ORD01641,2026-07-30,Central,2.15,Medium,2.08,16,9.1,67.88,True
ORD01642,2026-07-11,East,3.39,Low,2.52,17,28.4,62.88,True
ORD01643,2026-07-06,West,5.36,High,3.4,8,37.1,72.29,True
ORD01644,2026-06-08,North,11.14,High,2.47,15,73.8,116.17,False
ORD01645,2026-06-10,West,5.35,Low,4.62,8,21.1,89.13,True
ORD01646,2026-06-15,North,7.88,Medium,1.08,16,58.9,91.57,True
ORD01647,2026-07-25,Central,5.31,Medium,2.01,13,36.4,58.39,True
ORD01648,2026-06-18,Central,4.56,Medium,3.81,8,22.6,78.53,True
ORD01649,2026-07-16,West,12.28,High,3.09,15,77.9,124.98,True
ORD01650,2026-07-07,North,9.67,Medium,7.99,12,90.1,137.77,False
ORD01651,2026-07-11,South,13.84,Medium,1.12,14,70.2,123.73,True
ORD01652,2026-07-15,South,7.14,Low,3.86,14,39.6,116.33,True
ORD01653,2026-07-27,South,7.97,Low,1.47,14,45.9,88.96,True
ORD01654,2026-07-21,North,6.68,Low,1.33,13,45.2,73.28,True
ORD01655,2026-07-13,Central,6.49,Low,5.24,18,59.7,82.16,True
ORD01656,2026-07-14,East,10.7,Medium,2.45,15,60.3,103.68,True
ORD01657,2026-07-05,South,11.35,Medium,3.05,16,63.8,107.02,True
ORD01658,2026-06-02,South,13.55,Low,1.57,19,95.5,122.8,False
ORD01659,2026-07-25,East,4.47,High,1.64,9,41.5,86.16,True
ORD01660,2026-06-22,West,16.0,Low,0.56,14,68.7,118.85,True
ORD01661,2026-06-15,East,12.57,Low,2.87,9,56.7,107.09,True
ORD01662,2026-07-07,Central,6.21,Low,0.98,13,24.5,71.65,True
ORD01663,2026-07-09,East,13.35,Medium,2.24,9,80.0,109.8,False
ORD01664,2026-07-06,Central,0.5,Low,4.61,17,35.0,40.83,True
ORD01665,2026-06-05,Central,2.43,Medium,0.4,13,39.6,51.52,True
ORD01666,2026-07-27,North,6.79,Medium,13.93,9,54.1,132.04,True
ORD01667,2026-07-18,Central,6.16,High,1.31,8,48.6,80.83,True
ORD01668,2026-06-15,North,5.85,Low,2.29,14,39.0,84.73,True
ORD01669,2026-06-27,Central,6.27,Low,3.04,10,40.9,99.65,True
ORD01670,2026-06-16,South,14.11,Low,1.27,19,85.1,131.61,False
ORD01671,2026-07-27,Central,6.09,Medium,1.69,20,43.8,91.11,True
ORD01672,2026-07-06,Central,4.85,Low,5.36,11,33.5,85.33,True
ORD01673,2026-07-08,Central,1.04,High,4.27,20,26.4,59.36,True
ORD01674,2026-06-18,Central,1.46,Medium,2.04,13,33.7,52.58,True
ORD01675,2026-07-05,South,13.75,Medium,2.5,12,121.2,133.28,False
ORD01676,2026-06-25,North,11.34,Medium,2.78,11,61.2,117.84,True
ORD01677,2026-06-22,South,9.88,Low,3.74,16,52.5,131.8,True
ORD01678,2026-07-26,North,7.75,Low,3.94,13,51.1,105.28,True
ORD01679,2026-07-01,West,4.92,Low,3.86,13,43.8,72.84,True
ORD01680,2026-07-29,South,6.79,Medium,1.79,9,53.0,109.76,True
ORD01681,2026-07-07,Central,9.73,Low,2.71,13,59.9,100.13,True
ORD01682,2026-07-04,West,7.16,Low,4.97,14,27.0,97.34,True
ORD01683,2026-06-23,Central,4.57,High,9.67,15,58.7,90.34,True
ORD01684,2026-06-16,North,12.02,Low,2.66,15,57.4,127.92,True
ORD01685,2026-06-06,Central,0.5,High,1.59,16,16.7,60.21,True
ORD01686,2026-07-29,Central,4.55,High,1.25,17,36.6,46.96,True
ORD01687,2026-06-15,East,10.81,Low,3.88,18,70.2,113.26,False
ORD01688,2026-06-18,West,11.04,Low,0.53,20,45.3,117.37,True
ORD01689,2026-07-08,West,19.61,Low,3.91,19,102.5,161.14,False
ORD01690,2026-06-13,North,3.99,Medium,3.96,10,26.0,79.49,True
ORD01691,2026-06-24,East,11.18,Medium,1.64,17,57.8,93.92,True
ORD01692,2026-06-13,South,9.48,High,2.99,14,74.9,109.08,False
ORD01693,2026-06-01,North,11.32,High,2.1,14,67.8,113.31,False
ORD01694,2026-07-18,South,11.32,Medium,0.71,8,72.1,146.4,False
ORD01695,2026-07-06,North,6.8,Low,3.71,15,31.4,98.72,True
ORD01696,2026-07-19,North,9.69,Low,3.48,11,51.0,81.51,True
ORD01697,2026-06-18,North,3.43,High,1.75,12,46.9,58.72,True
ORD01698,2026-07-18,Central,5.81,Low,9.57,13,58.2,117.85,True
ORD01699,2026-07-03,East,8.89,Low,2.51,10,52.8,93.4,True
ORD01700,2026-07-08,Central,5.92,Medium,0.36,12,49.2,64.49,True
ORD01701,2026-07-13,East,11.17,Medium,5.15,17,65.8,119.37,True
ORD01702,2026-06-06,South,11.1,High,4.36,12,109.1,127.05,False
ORD01703,2026-06-17,East,8.44,Medium,4.72,8,57.5,89.65,True
ORD01704,2026-06-04,East,5.36,Low,1.03,10,30.5,62.41,True
ORD01705,2026-06-14,North,6.86,High,2.94,10,58.5,99.36,True
ORD01706,2026-06-30,West,14.56,Low,2.48,8,63.0,129.21,True
ORD01707,2026-07-16,North,13.31,Low,2.18,20,55.2,119.1,True
ORD01708,2026-06-20,West,10.29,Medium,6.09,14,61.5,105.92,True
ORD01709,2026-06-08,West,11.14,Low,2.54,8,57.3,120.82,True
ORD01710,2026-07-24,North,6.29,Medium,1.8,14,35.7,83.53,True
ORD01711,2026-06-02,North,12.52,Low,1.79,11,65.9,130.56,True
ORD01712,2026-07-07,Central,6.0,Medium,0.96,16,36.5,71.65,True
ORD01713,2026-06-04,East,13.82,Medium,2.73,14,57.4,135.11,True
ORD01714,2026-06-10,North,6.37,High,6.41,12,74.9,101.98,True
ORD01715,2026-06-20,Central,2.87,High,1.92,14,11.1,39.59,True
ORD01716,2026-07-30,North,9.69,Low,3.06,16,41.3,134.11,True
ORD01717,2026-07-26,West,12.94,Medium,2.15,17,90.6,134.87,False
ORD01718,2026-07-23,Central,3.35,Medium,2.34,13,45.6,62.57,True
ORD01719,2026-07-05,South,7.38,Low,4.49,8,51.4,94.14,True
ORD01720,2026-07-18,North,11.64,High,0.95,13,95.8,125.56,False
ORD01721,2026-06-10,North,11.16,Medium,0.59,8,60.6,106.19,True
ORD01722,2026-06-28,South,7.25,Low,5.16,20,53.8,109.77,True
ORD01723,2026-06-15,North,13.07,Medium,1.6,19,98.0,114.71,False
ORD01724,2026-07-06,West,14.51,Low,1.82,11,72.5,121.46,True
ORD01725,2026-06-01,North,9.4,Medium,10.93,15,80.4,135.08,False
ORD01726,2026-06-22,East,8.24,Low,4.34,12,62.0,101.91,True
ORD01727,2026-06-27,Central,5.66,High,1.17,12,49.6,76.8,True
ORD01728,2026-06-29,Central,1.41,High,5.41,20,33.4,79.52,True
ORD01729,2026-06-15,West,11.09,Medium,4.41,17,64.1,133.95,True
ORD01730,2026-06-10,South,3.54,Medium,0.03,18,25.3,68.97,True
ORD01731,2026-06-20,West,13.63,High,2.81,15,99.4,121.6,False
ORD01732,2026-06-22,East,3.32,Medium,1.0,15,39.5,52.21,True
ORD01733,2026-07-20,East,12.51,Low,2.33,8,56.8,132.72,True
ORD01734,2026-07-18,North,8.01,Medium,9.69,20,61.5,137.34,True
ORD01735,2026-07-23,Central,3.36,High,4.63,20,21.8,80.22,True
ORD01736,2026-07-29,East,6.12,Medium,5.06,12,65.2,84.26,False
ORD01737,2026-06-09,North,8.14,Medium,2.15,19,71.1,79.41,True
ORD01738,2026-07-26,South,14.26,High,5.08,12,131.2,146.79,False
ORD01739,2026-07-21,South,2.54,High,1.35,15,20.3,41.46,True
ORD01740,2026-07-02,Central,7.83,High,2.78,8,47.5,98.1,True
ORD01741,2026-06-17,West,12.01,Low,4.48,14,74.6,141.92,False
ORD01742,2026-07-12,West,7.38,Medium,4.39,14,42.5,98.67,True
ORD01743,2026-06-19,North,5.77,Medium,0.63,20,40.8,54.51,True
ORD01744,2026-07-10,South,15.03,High,8.33,16,98.2,156.56,False
ORD01745,2026-06-27,East,5.16,Medium,1.13,9,19.4,78.68,True
ORD01746,2026-07-21,North,5.54,Low,12.21,10,49.7,122.98,True
ORD01747,2026-07-07,South,13.41,High,4.57,11,97.8,143.02,False
ORD01748,2026-07-04,West,12.02,Medium,4.3,8,56.4,147.39,True
ORD01749,2026-07-17,North,6.19,Low,1.22,14,45.0,79.52,True
ORD01750,2026-07-19,East,8.65,Medium,1.66,17,48.6,97.01,True
ORD01751,2026-07-29,North,5.92,Low,7.89,10,34.0,111.92,True
ORD01752,2026-06-10,North,12.3,Low,7.22,10,53.1,126.21,True
ORD01753,2026-06-30,South,13.18,Low,2.2,10,66.6,119.6,True
ORD01754,2026-06-21,Central,5.6,Medium,2.06,15,25.2,66.16,True
ORD01755,2026-06-21,Central,5.08,Medium,2.11,16,28.5,79.77,True
ORD01756,2026-07-24,Central,9.28,Medium,5.43,17,63.0,102.12,True
ORD01757,2026-07-04,East,8.0,Medium,5.08,20,56.3,110.09,True
ORD01758,2026-06-09,North,5.45,High,3.33,9,40.2,76.84,True
ORD01759,2026-07-04,East,9.35,Low,2.8,17,58.3,98.25,True
ORD01760,2026-07-20,East,14.26,Low,2.18,17,54.1,142.78,True
ORD01761,2026-06-12,Central,0.96,High,11.58,8,31.3,68.86,True
ORD01762,2026-07-17,North,7.92,Low,0.71,16,38.4,78.57,True
ORD01763,2026-06-21,East,9.25,High,1.84,13,84.8,133.0,False
ORD01764,2026-07-27,North,8.84,High,3.16,16,65.0,122.93,True
ORD01765,2026-06-20,South,7.05,Medium,0.57,13,54.9,56.47,True
ORD01766,2026-06-06,West,14.37,High,1.57,9,93.0,123.88,False
ORD01767,2026-07-20,East,14.96,Low,9.61,8,72.0,168.36,False
ORD01768,2026-07-15,South,10.59,Low,4.84,15,62.9,102.22,True
ORD01769,2026-07-06,South,7.29,Medium,1.56,10,45.2,108.14,True
ORD01770,2026-06-12,East,3.35,Medium,1.52,8,36.2,58.53,True
ORD01771,2026-07-11,Central,4.77,High,0.71,15,42.9,61.78,True
ORD01772,2026-07-01,Central,7.31,Low,1.75,19,52.6,89.45,True
ORD01773,2026-06-02,Central,5.43,Medium,3.77,8,47.9,85.48,True
ORD01774,2026-06-16,Central,3.99,Medium,3.32,15,26.1,59.64,True
ORD01775,2026-06-01,South,8.23,Medium,1.82,8,56.3,106.94,True
ORD01776,2026-06-04,West,7.72,Low,1.11,16,39.2,86.81,True
ORD01777,2026-07-17,East,10.5,Medium,2.16,16,53.4,123.05,True
ORD01778,2026-07-22,South,12.74,High,2.12,19,120.6,114.81,False
ORD01779,2026-06-01,Central,0.5,Low,4.42,20,18.1,30.26,True
ORD01780,2026-07-22,North,13.77,High,2.97,16,96.2,149.22,False
ORD01781,2026-07-17,Central,5.72,Medium,2.68,10,20.1,87.34,True
ORD01782,2026-07-05,East,12.2,High,5.76,11,93.5,147.5,False
ORD01783,2026-06-13,West,6.97,Medium,7.17,12,84.2,120.2,False
ORD01784,2026-07-20,West,6.9,Low,3.29,13,49.5,88.92,True
ORD01785,2026-07-15,Central,3.55,Medium,3.35,16,31.4,62.76,True
ORD01786,2026-07-12,West,12.51,High,2.28,20,81.9,119.78,False
ORD01787,2026-07-01,West,16.39,Medium,1.2,18,116.2,148.19,False
ORD01788,2026-06-20,North,11.12,High,4.67,19,102.4,125.21,False
ORD01789,2026-07-26,East,7.27,Medium,4.05,11,54.9,72.33,True
ORD01790,2026-06-07,North,5.92,Low,2.43,13,58.0,77.27,True
ORD01791,2026-07-27,West,14.69,Medium,2.98,20,86.1,154.97,False
ORD01792,2026-07-10,East,5.11,High,5.5,8,47.4,86.27,True
ORD01793,2026-07-03,West,15.89,Low,6.14,9,63.7,185.74,True
ORD01794,2026-06-28,North,8.15,High,0.15,15,56.2,72.05,True
ORD01795,2026-07-20,North,13.77,High,1.47,11,90.2,129.87,False
ORD01796,2026-07-14,West,13.04,Medium,2.42,17,61.3,113.08,True
ORD01797,2026-07-20,North,8.59,Low,0.96,14,52.2,79.59,True
ORD01798,2026-07-30,North,7.44,Medium,3.04,11,53.9,80.98,True
ORD01799,2026-07-26,North,7.98,Low,1.54,16,33.8,114.84,True
ORD01800,2026-07-14,Central,5.28,High,3.12,16,32.9,74.43,True
ORD01801,2026-06-20,West,11.23,Medium,1.58,11,69.2,101.21,False
ORD01802,2026-07-02,South,8.22,Medium,1.64,20,37.8,90.28,True
ORD01803,2026-06-09,South,9.5,High,3.1,15,70.8,102.12,False
ORD01804,2026-07-04,South,10.24,Medium,4.81,13,76.6,126.47,False
ORD01805,2026-06-14,West,4.61,Medium,3.89,8,44.9,51.86,True
ORD01806,2026-06-04,West,12.37,Medium,2.44,14,75.7,109.23,False
ORD01807,2026-06-29,North,6.06,Medium,0.39,8,34.1,81.19,True
ORD01808,2026-06-15,North,5.54,Medium,1.6,10,46.9,66.87,True
ORD01809,2026-06-17,North,3.94,High,1.46,15,35.7,52.67,True
ORD01810,2026-06-19,West,5.62,Medium,4.23,16,43.2,74.69,True
ORD01811,2026-07-08,West,6.93,Medium,2.82,10,47.3,95.6,True
ORD01812,2026-06-09,South,7.87,Medium,2.9,8,68.9,101.51,True
ORD01813,2026-06-27,North,14.86,Low,1.25,8,63.0,143.33,True
